2theta	Intensity
	69_100
51.46	148.67911412805978
51.48	111.85731775777259
51.5	118.37354020350602
51.52	51.5638368705857
51.54	94.75926690193887
51.56	77.96088411684894
51.58	61.16974291594835
51.6	77.71689861934709
51.62	47.60440199575959
51.64	90.83230709145738
51.66	34.065662905191175
51.68	70.63951903944127
51.7	87.21892628061022
51.72	43.80593056619114
51.74	80.3995787403199
51.76	86.99891753745459
51.78	36.93898885290099
51.8	73.55283973220071
51.82	83.50651003315147
51.84	133.46704120614163
51.86	13.434474662647744
51.88	50.07584684976047
51.9	-3.276802960051384
51.92	86.71156118621428
51.94	80.04097600480037
51.96	56.70947417789711
51.98	20.05309063336773
52.0	56.73585151600554
52.02	83.42679334015997
52.04	106.79094314865205
52.06	90.16332811678313
52.08	96.87497458630668
52.1	56.92790688382655
52.12	50.32215175228504
52.14	80.38972961091514
52.16	77.13066084754672
52.18	53.87996804161526
52.2	73.96966885822917
52.22	134.06677724090991
52.24	100.83831143682056
52.26	220.95028558275396
52.28	207.73571100427637
52.3	311.1966011599378
52.32	421.33096182860197
52.34	491.4728067593695
52.36	508.28813760325704
52.38	498.4449641244688
52.4	375.27628635934093
52.42	358.78110904735934
52.44	385.62743110378074
52.46	362.4812548799472
52.48	319.3415730845487
52.5	302.877385434689
52.52	309.75268485347317
52.54	213.3034649916243
52.56	210.19371734848085
52.58	163.75942763779477
52.6	153.99859039457243
52.62	100.91118672715373
52.64	114.49920338539397
52.66	138.0936223279307
52.68	81.69542418978807
52.7	105.30559243531917
52.72	115.58910117283978
52.74	95.87992680751069
52.76	72.84404503415561
52.78	33.14942747489539
52.8	56.79604508621725
52.82	113.78186891213107
52.84	27.442865562852433
52.86	64.44299805697364
52.88	31.451233444985746
52.9	18.466533728003753
52.92	18.82185704960449
52.94	65.8501628741912
52.96	86.21940929622059
52.98	103.26254893790178
53.0	30.312537460145734
53.02	57.368322482096744
53.04	117.76485640876189
53.06	21.502084211302474
53.08	45.244954390155954
53.1	42.32840959516926
53.12	39.41739133555228
53.14	116.51383813983853
53.16	20.282692493955153
53.18	40.72488687586582
53.2	64.5073551521071
53.22	71.62803344373668
53.24	112.08884787848791
53.26	95.88973094384147
53.28	99.69560811049018
53.3	63.507404903347094
53.32	87.3260422114634
53.34	64.48244171478717
53.36	148.312524183393
53.38	88.81420584386962
53.4	79.32140135215906
53.42	89.8340246475289
53.44	127.01798617026787
53.46	87.54119722821332
53.48	111.40356382924966
53.5	138.60299216615812
53.52	145.8083869390132
53.54	89.68464778058541
53.56	100.23267504355744
53.58	77.45236967989626
53.6	114.67662238517534
53.62	61.9043317467337
53.64	99.13738806898914
53.66	73.04068052151405
53.68	100.28210042549767
53.7	67.52753138493591
53.72	94.77585862013501
53.74	45.36196635164805
53.76	152.61873218644473
53.78	73.21203818440995
53.8	100.47576012688825
53.82	44.4087707605388
53.84	161.67894712143044
53.86	128.95115772195703
53.88	82.89427338000115
53.9	106.83916232108754
53.92	67.4536878750398
53.94	148.0707179921767
53.96	48.69010978062147
53.98	119.31172735365112
54.0	99.93542717209789
54.02	83.89406905283676
54.04	37.85550398493962
54.06	111.81758743740215
54.08	65.78116912547983
54.1	46.413101657145205
54.12	143.7132315776646
54.14	137.68040333265952
54.16	64.98246535916701
54.18	165.61825650530523
54.2	102.92162036780229
54.22	136.89139662202365
54.24	134.19542303065992
54.26	241.49853491444503
54.28	155.4695689298913
54.3	176.10635709992658
54.32	183.40873084118783
54.34	250.71152029418886
54.36	174.67955513957412
54.38	248.64766334275362
54.4	355.9466668949068
54.42	383.24539402617233
54.44	463.8756659004823
54.46	291.1713025681619
54.48	355.1311265221623
54.5	409.08895460903716
54.52	333.04560688959634
54.54	276.99889626857043
54.56	267.6166396218789
54.58	324.898649295459
54.6	295.51074051842613
54.62	276.1197192971903
54.64	230.05840311768702
54.66	250.6605940112379
54.68	277.9261046798073
54.7	235.18673877309328
54.72	142.4443061399536
54.74	176.36360740192748
54.76	110.27944752352215
54.78	124.18963277335138
54.8	221.42896468681448
54.82	101.99623944931392
54.84	172.55826295505705
54.86	136.44783386351924
54.88	100.33175388356602
54.9	34.21081739194943
54.92	131.4158232632878
54.94	158.61557130816368
54.96	179.1418540495754
54.98	99.66147252067026
55.0	93.50722019486119
55.02	104.01289302566573
55.04	141.1782881353895
55.06	121.66919706774502
55.08	118.81941695016013
55.1	109.2947426604822
55.12	89.76196388091358
55.14	123.55388304814119
55.16	94.00428612118708
55.18	117.77897095440557
55.2	148.21173500117283
55.22	68.63536915630237
55.24	169.0496677239468
55.26	122.78842943874935
55.28	166.51644557270924
55.3	210.2345148628271
55.32	147.27643031243065
55.34	150.97398913740898
55.36	184.66199036418567
55.38	145.00523153441628
55.4	125.33751253084648
55.42	155.65863145602071
55.44	209.30138786045723
55.46	206.26658159384698
55.48	133.21902034412477
55.5	176.82749961777319
55.52	197.08982836632077
55.54	187.33981366952668
55.56	200.91025800809007
55.58	107.80197148929602
55.6	244.67976685655293
55.62	191.54544945060775
55.64	171.73083785565836
55.66	155.2357408674622
55.68	115.39398262389722
55.7	172.20537309698125
55.72	162.33573713474766
55.74	55.78489491276986
55.76	169.2206734681402
55.78	162.6408944653988
55.8	169.38039323252616
55.82	152.77099756841494
55.84	219.48053910788605
55.86	179.5078565654274
55.88	136.18578906602187
55.9	129.5161798447678
55.92	176.1628729444971
55.94	119.46171276659317
55.96	142.7435555392833
55.98	106.00925189962862
56.0	149.25966224212772
56.02	199.15964486769536
56.04	172.3760624707313
56.06	152.24278785423235
56.08	118.75969225308819
56.1	221.9256512064851
56.12	58.408542472063175
56.14	134.87325249179838
56.16	71.32166603060182
56.18	111.08567790673555
56.2	107.49918748359215
56.22	127.22809356017552
56.24	140.27230383915162
56.26	129.96572765463065
56.28	102.97428373172869
56.3	145.96589194551217
56.32	108.93848295574139
56.34	108.55998246011154
56.36	161.49633352828522
56.38	201.08147491785775
56.4	110.64836114630879
56.42	56.86394628825951
56.44	143.06118630217844
56.46	99.23905570146297
56.48	98.73252537181969
56.5	141.5415721678017
56.52	60.99819326304879
56.54	170.4363761771545
56.56	193.18911939043323
56.58	75.92343671533735
56.6	161.9733415233161
56.62	168.00485549138267
56.64	144.01701520140767
56.66	146.67885333467876
56.68	112.65442065059023
56.7	78.61277105246995
56.72	81.21896501622967
56.74	190.47407828583954
56.76	163.0451923478484
56.78	135.59739159474998
56.8	148.13177685456748
56.82	127.315457465939
56.84	99.81554757852592
56.86	112.29717504383302
56.88	128.0954818748085
56.9	127.20960665154581
56.92	109.63971039227476
56.94	32.052957698255966
56.96	137.78353184444427
56.98	120.16361391930394
57.0	139.19441114980572
57.02	128.20912858404762
57.04	97.20799107265037
57.06	106.19123427747826
57.08	68.49310047605996
57.1	134.11184889408895
57.12	129.71674872734297
57.14	45.30708780992592
57.16	117.54915398940216
57.18	103.11125794242417
57.2	28.65872438019568
57.22	130.86088378836013
57.24	73.04909033397712
57.26	105.22469815503126
57.28	94.05509365562165
57.3	119.54065814667706
57.32	51.68080316824188
57.34	110.47694759568247
57.36	115.92952791266293
57.38	148.0379910555027
57.4	93.4708082648242
57.42	88.8944615475719
57.44	80.9754474271715
57.46	119.71527726562203
57.48	135.11448700996135
57.5	100.50562766252978
57.52	112.55826008276364
57.54	124.60396641387638
57.56	99.97835141413253
57.58	62.01403346890879
57.6	140.71264767594698
57.62	112.74085238740798
57.64	81.4333200359003
57.66	140.12374540433365
57.68	52.14684336405645
57.7	147.5013435460175
57.72	92.85700231962551
57.74	58.2135958004672
57.76	16.904905825694925
57.78	98.93176874068308
57.8	107.62899986525304
57.82	76.33047250616369
57.84	78.3700604779994
57.86	23.74966889380744
57.88	42.46921989682164
57.9	37.863666698723875
57.92	29.93297458534221
57.94	18.679141335607028
57.96	40.76919084533864
57.98	96.20515918854949
58.0	71.65411745955663
58.02	53.78315811274956
58.04	109.26140251523776
58.06	71.4219926768958
58.08	30.267097989835065
58.1	72.46391726692372
58.12	54.68167209371478
58.14	16.91961129928245
58.16	109.18001589988552
58.18	31.465196913902957
58.2	93.77448171068977
58.22	66.1102355765367
58.24	-8.192150261191955
58.26	67.53475136809158
58.28	39.9583897869627
58.3	95.74824292469003
58.32	78.23782820262136
58.34	94.09668972682431
58.36	73.32539958234867
58.38	145.9255683344411
58.4	35.23283666800421
58.42	121.24887859788743
58.44	127.30739129230341
58.46	220.0791274968377
58.48	279.56384758486263
58.5	269.0973703415747
58.52	538.6815369165068
58.54	511.651223850374
58.56	758.0123474802506
58.58	851.0898556160494
58.6	794.225740840827
58.62	707.4320249986315
58.64	570.6907778332491
58.66	440.6840881401106
58.68	417.4111072627219
58.7	424.206011452127
58.72	424.4060196374163
58.74	458.0133928614322
58.76	468.3624201416113
58.78	338.78945721601656
58.8	349.29688278984565
58.82	256.55311585777656
58.84	213.8956289129012
58.86	181.32593770498522
58.88	172.17958677750892
58.9	73.126184012044
58.92	154.1683674002432
58.94	41.97483318663279
58.96	119.8833104071266
58.98	77.89558741545062
59.0	79.34748965893397
59.02	130.90889024095833
59.04	119.24871615122237
59.06	97.70494886014353
59.08	59.6125991578258
59.1	74.97474920837402
59.12	83.79552146652281
59.14	32.74408113867122
59.16	55.156665049705964
59.18	107.70354797219062
59.2	110.3880601263316
59.22	103.21358590461915
59.24	82.8495686224457
59.26	99.30149353034523
59.28	89.23691697830208
59.3	109.32844294161919
59.32	149.57873232198637
59.34	103.32450235304879
59.36	110.56953456233464
59.38	144.65165696780173
59.4	152.2407715011547
59.42	163.34182833541422
59.44	161.29084325785942
59.46	132.7598976341426
59.48	151.08512648598543
59.5	139.60572391560873
59.52	211.6569605979209
59.54	213.91216928723156
59.56	209.7077351321525
59.58	202.3821251315547
59.6	218.60585573007285
59.62	248.38351730097497
59.64	271.7207788937538
59.66	175.28736326964707
59.68	279.0900663781024
59.7	266.4657500868591
59.72	284.0863585916625
59.74	245.2898967422704
59.76	246.74944668703557
59.78	335.1351636966372
59.8	357.1192729852585
59.82	366.0410639761933
59.84	328.5719408756383
59.86	388.05133371028626
59.88	387.8177793115871
59.9	301.21088089265123
59.92	281.5683299158789
59.94	458.8958930589548
59.96	399.86740898683337
59.98	444.4888079879618
60.0	449.43109057207334
