Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity	Wavelength	Intensity
(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)	(nm)	(-)
 	Pk16eVCsFA	 	Pk12eV	 	Total	 	Total absorptance	 	Transmittance	 	1-Reflectance	 	s_Lif	 	ITOsput030E20	 	SnO2	 	C60	 	NiOCSEMasdep	 	ITOsput1E20	 	SnO2	 	C60	 	s_ITO4	 	SiO2	 	Agpvlab
800.0	-5.1552258428329305e-18	800.0	0.8042981032368451	800.0	0.8042981032368451	800.0	0.8133765672605404	800.0	2.2782415861655804e-05	800.0	0.813399349676402	800.0	4.354971667786744e-16	800.0	0.0016218688397216581	800.0	0.0002793805043924097	800.0	-0.0	800.0	4.354971667786744e-16	800.0	0.0008959087816944657	800.0	0.0020639531249443516	800.0	-2.220446049250313e-16	800.0	0.0007257336841265719	800.0	2.3418766925686896e-17	800.0	0.0034916190888150105
805.0	2.149840029008642e-16	805.0	0.7853955825510195	805.0	0.7853955825510197	805.0	0.7944482943151818	805.0	2.285322500770013e-05	805.0	0.7944711475401895	805.0	-5.295451518125338e-18	805.0	0.0016449268236598512	805.0	0.0002570892224156691	805.0	1.1102230246251565e-16	805.0	2.220446049250313e-16	805.0	0.0008845006466718583	805.0	0.0019730136530108854	805.0	2.1851430391294774e-16	805.0	0.0007520634281152094	805.0	3.0357660829594124e-17	805.0	0.003541117990288244
810.0	1.1102230246251565e-16	810.0	0.7722870442055184	810.0	0.7722870442055185	810.0	0.7813273809449689	810.0	2.2852004815176467e-05	810.0	0.7813502329497841	810.0	-1.1282937977169376e-16	810.0	0.001672458561856081	810.0	0.00023619051600339607	810.0	3.3125983007836886e-16	810.0	1.0921522515333756e-16	810.0	0.0008725913028731082	810.0	0.0018953142963862306	810.0	2.256587595433875e-16	810.0	0.0007841932912047937	810.0	-1.2576745200831851e-17	810.0	0.0035795887711264785
815.0	2.238883214260852e-16	815.0	0.765349525399091	815.0	0.7653495253990912	815.0	0.7743884530666989	815.0	2.2777790923164723e-05	815.0	0.7744112308576221	815.0	-1.1102230246251565e-16	815.0	0.001701762187826522	815.0	0.00021915099919297281	815.0	2.220446049250313e-16	815.0	3.3306690738754696e-16	815.0	0.0008666331727390506	815.0	0.0018385049216825856	815.0	-3.3306690738754696e-16	815.0	0.0008063649089570654	815.0	1.3010426069826053e-17	815.0	0.0036065114772092627
820.0	-2.220446049250313e-16	820.0	0.7630116879956599	820.0	0.7630116879956597	820.0	0.7721882284933603	820.0	2.3241570178430166e-05	820.0	0.7722114700635387	820.0	1.0717176495252184e-16	820.0	0.0017312813048443346	820.0	0.00020577244718909487	820.0	1.1102230246251565e-16	820.0	-2.220446049250313e-16	820.0	0.000863446196922595	820.0	0.0017973853930335257	820.0	-2.220446049250313e-16	820.0	0.0008593667605887041	820.0	9.974659986866641e-18	820.0	0.003719288395122657
825.0	-3.3306690738754696e-16	825.0	0.7700181369667203	825.0	0.77001813696672	825.0	0.7791060161170463	825.0	2.2406712815035573e-05	825.0	0.7791284228298614	825.0	-1.4432899320127035e-15	825.0	0.00175806466086787	825.0	0.00019796382392138018	825.0	2.1444795841391738e-16	825.0	-3.798323255556958e-18	825.0	0.0008615352259718302	825.0	0.0017795630540675055	825.0	-0.0	825.0	0.0008671226977373565	825.0	1.474514954580286e-17	825.0	0.0036236296877618602
830.0	1.1489209263085343e-16	830.0	0.7742645693532009	830.0	0.774264569353201	830.0	0.7834542949010322	830.0	2.2357972329350495e-05	830.0	0.7834766528733615	830.0	-5.589813024809161e-16	830.0	0.001790289825433377	830.0	0.00019256832260833385	830.0	2.259143950933691e-16	830.0	-1.1489209263085343e-16	830.0	0.000866671163985005	830.0	0.0017682876916999576	830.0	1.0328272212584007e-16	830.0	0.0009009520920061733	830.0	-2.168404344971009e-17	830.0	0.0036709564520987226
835.0	2.1798269298040416e-16	835.0	0.7815978293803897	835.0	0.7815978293803899	835.0	0.7910599165692438	835.0	2.3008941689951407e-05	835.0	0.7910829255109337	835.0	-3.371288193321741e-16	835.0	0.00182078045259318	835.0	0.00019106839539794482	835.0	1.150842144071428e-16	835.0	-2.301684288142856e-16	835.0	0.0008726719981068017	835.0	0.0017686610265492068	835.0	-3.3306690738754696e-16	835.0	0.0009654984581212455	835.0	2.5587171270657905e-17	835.0	0.003843406858086197
840.0	-3.3722135246988577e-16	840.0	0.7888848169315723	840.0	0.788884816931572	840.0	0.7985056639537665	840.0	2.3076376100059984e-05	840.0	0.7985287403298666	840.0	3.3306690738754696e-16	840.0	0.0018493854290943564	840.0	0.00019090339494596517	840.0	-3.4968468771690222e-16	840.0	3.2891246230520816e-16	840.0	0.0008811023664977168	840.0	0.0017738492547275928	840.0	1.0271341229783801e-16	840.0	0.0010047592835736763	840.0	-4.2500725161431774e-17	840.0	0.0039208472933551005
845.0	4.435840949634691e-18	845.0	0.7950408907006916	845.0	0.7950408907006916	845.0	0.8050545580810867	845.0	2.4164920589465682e-05	845.0	0.8050787230016762	845.0	-7.771561172376096e-16	845.0	0.0018790327688883771	845.0	0.00019321801393708629	845.0	1.1102230246251565e-16	845.0	2.3978796872357007e-16	845.0	0.000890085551968943	845.0	0.0017857707364798997	845.0	-1.0215062056324627e-16	845.0	0.00109003120289986	845.0	3.642919299551295e-17	845.0	0.004175529106221527
850.0	-3.5170609378386645e-16	850.0	0.800181922469523	850.0	0.8001819224695227	850.0	0.8105224712627963	850.0	2.4899845138802217e-05	850.0	0.8105473711079351	850.0	-1.1102230246251565e-15	850.0	0.0019073207792996466	850.0	0.00019636774315560894	850.0	1.1568209906159553e-16	850.0	1.1568209906159553e-16	850.0	0.0008999791274612012	850.0	0.001802742439358161	850.0	-9.319593198159751e-18	850.0	0.0011593275498954481	850.0	-3.5561831257524545e-17	850.0	0.004374811154104506
855.0	-1.2076867351188552e-16	855.0	0.8021915453065376	855.0	0.8021915453065375	855.0	0.8128501225002478	855.0	2.5546268536540822e-05	855.0	0.8128756687687844	855.0	-6.61260629250409e-16	855.0	0.001934599987858732	855.0	0.00019855070317054396	855.0	1.9492742098739734e-17	855.0	-3.4768646396160176e-16	855.0	0.0009105819615531421	855.0	0.0018188240837801336	855.0	-2.1717141940034637e-16	855.0	0.0012330170361790006	855.0	-4.336808689942018e-18	855.0	0.004563003421170003
860.0	-5.118385255914765e-18	860.0	0.800630597091634	860.0	0.800630597091634	860.0	0.8116370130123034	860.0	2.632667564050597e-05	860.0	0.8116633396879439	860.0	-1.2125907297434518e-16	860.0	0.0019667202907904793	860.0	0.00019939284707527058	860.0	-2.220446049250313e-16	860.0	-1.1102230246251565e-16	860.0	0.000924005703476341	860.0	0.001834424467656229	860.0	-2.1180783441320178e-16	860.0	0.0013021187322214691	860.0	-1.1275702593849246e-17	860.0	0.004779753879450358
865.0	1.0572110374885568e-16	865.0	0.7970189666368475	865.0	0.7970189666368476	865.0	0.808292729899706	865.0	2.675768128913428e-05	865.0	0.8083194875809951	865.0	9.511870632153574e-17	865.0	0.0019982163940681094	865.0	0.00019764495865747656	865.0	-1.1102230246251565e-16	865.0	1.1632350117617563e-16	865.0	0.0009403625829883186	865.0	0.0018478093935689545	865.0	-1.0572110374885568e-16	865.0	0.0013526395973830195	865.0	-5.724587470723463e-17	865.0	0.00493709033619257
870.0	-1.0013605688526444e-16	870.0	0.7928171998881246	870.0	0.7928171998881245	870.0	0.8043120684710607	870.0	2.6964715113344776e-05	870.0	0.8043390331861741	870.0	8.718490513342484e-16	870.0	0.0020342078021728994	870.0	0.0001936519865823123	870.0	3.493962757534238e-16	870.0	1.0013605688526444e-16	870.0	0.0009620061556458792	870.0	0.0018576018330222336	870.0	5.443122788625608e-18	870.0	0.0013919517279579732	870.0	1.9081958235744878e-17	870.0	0.005055449077553604
875.0	9.962926410838104e-17	875.0	0.787647913592505	875.0	0.7876479135925051	875.0	0.7995121787122049	875.0	2.7700762218630293e-05	875.0	0.7995398794744235	875.0	-2.3343764327916594e-16	875.0	0.0020771371092317054	875.0	0.00018955374195513767	875.0	-4.554822482041972e-16	875.0	-6.718303339521612e-16	875.0	0.0009902094350927213	875.0	0.0018703800444415792	875.0	-2.2786076708269228e-17	875.0	0.0014607217003198827	875.0	8.933825901280557e-17	875.0	0.0052762630886601155
880.0	-4.440892098500626e-16	880.0	0.7812063699906853	880.0	0.7812063699906848	880.0	0.7935037279366355	880.0	2.860595975947872e-05	880.0	0.793532333896395	880.0	5.992107483397995e-18	880.0	0.0021253905347520274	880.0	0.00018434309545080628	880.0	1.1701440994591365e-16	880.0	-1.198421496679599e-17	880.0	0.0010234701908944058	880.0	0.0018885454723616426	880.0	1.7976322450193986e-17	880.0	0.0015409245727740586	880.0	-2.862293735361732e-17	880.0	0.00553468407971772
885.0	2.3943632696270614e-17	885.0	0.7827060195739473	885.0	0.7827060195739473	885.0	0.7950861590077736	885.0	2.8058294686920392e-05	885.0	0.7951142173024605	885.0	-2.220446049250313e-16	885.0	0.002163733739854184	885.0	0.00017751726252605762	885.0	1.1102230246251565e-16	885.0	-1.1971816348135307e-17	885.0	0.001064775929126714	885.0	0.0019012146927242391	885.0	2.0408688040282834e-16	885.0	0.0015593496616776348	885.0	6.418476861114186e-17	885.0	0.0055135481479172506
890.0	-2.5213024187180645e-17	890.0	0.7813137121844984	890.0	0.7813137121844984	890.0	0.7942249632269173	890.0	2.9141864482316425e-05	890.0	0.7942541050913996	890.0	-2.5213024187180645e-17	890.0	0.0022235936638338137	890.0	0.00017409294058668147	890.0	-5.362017441721928e-16	890.0	6.303256046795161e-18	890.0	0.0011095591473452052	890.0	0.0019233195180577167	890.0	3.3306690738754696e-16	890.0	0.001653579859838392	890.0	1.734723475976807e-18	890.0	0.005827105912757408
895.0	-6.7967140539175046e-18	895.0	0.7768537157044934	895.0	0.7768537157044934	895.0	0.7905568736920329	895.0	3.101474103861317e-05	895.0	0.7905878884330715	895.0	-5.551115123125783e-16	895.0	0.0022946287662337066	895.0	0.0001710359443256838	895.0	-3.3306690738754696e-16	895.0	-0.0	895.0	0.0011699724872573911	895.0	0.0019594067513994014	895.0	-2.220446049250313e-16	895.0	0.0017973708392339952	895.0	8.066464163292153e-17	895.0	0.006310743199090451
900.0	3.4714887850441003e-16	900.0	0.7806388213708041	900.0	0.7806388213708044	900.0	0.7948605963231115	900.0	3.1714142578704744e-05	900.0	0.7948923104656902	900.0	2.4316756160032594e-16	900.0	0.0023602144799368596	900.0	0.000168512609616161	900.0	2.220446049250313e-16	900.0	1.3214525913781026e-16	900.0	0.0012385610089695619	900.0	0.0019943245315312526	900.0	-8.285836022878951e-17	900.0	0.0018952197052074494	900.0	1.3097162243624894e-16	900.0	0.006564942617045145
905.0	2.220446049250313e-16	905.0	0.7868081894569143	905.0	0.7868081894569146	905.0	0.8015621407329795	905.0	3.2439199880070935e-05	905.0	0.8015945799328595	905.0	4.586806120369381e-16	905.0	0.00242282795541223	905.0	0.00016845403158363494	905.0	3.3306690738754696e-16	905.0	-5.551115123125783e-16	905.0	0.0013127649360379545	905.0	0.0020325975327569663	905.0	-1.2561370464939117e-16	905.0	0.0019875421171458305	905.0	9.540979117872439e-18	905.0	0.00682976470312821
910.0	1.2653056100449947e-16	910.0	0.7907763663539437	910.0	0.7907763663539438	910.0	0.8063352465646202	910.0	3.403710218715336e-05	910.0	0.8063692836668074	910.0	-1.9102808784106369e-16	910.0	0.0024720383822387387	910.0	0.0001713945048785486	910.0	2.5306112200899893e-16	910.0	-3.485751659295308e-16	910.0	0.0014036524921526312	910.0	0.0020852117545274084	910.0	2.5306112200899893e-16	910.0	0.0021397146216905255	910.0	5.0306980803327406e-17	910.0	0.007286868455188542
915.0	-5.551115123125783e-16	915.0	0.7986832314372078	915.0	0.7986832314372072	915.0	0.8150249174960993	915.0	3.5302847323127076e-05	915.0	0.8150602203434224	915.0	3.1677502588248686e-16	915.0	0.002538463153637364	915.0	0.0001771637871853614	915.0	1.4360606547263585e-16	915.0	-3.2583763010120206e-17	915.0	0.001506176920051244	915.0	0.0021406041356878867	915.0	-1.2731418396757575e-16	915.0	0.0022959592930010095	915.0	-1.3791051634015616e-16	915.0	0.007683318769329166
920.0	-3.3306690738754696e-16	920.0	0.8115131899915593	920.0	0.811513189991559	920.0	0.8283753801562805	920.0	3.5765072886904886e-05	920.0	0.8284111452291675	920.0	-2.5547715594781345e-16	920.0	0.0025857790379278473	920.0	0.0001854023966017429	920.0	7.758975143973351e-17	920.0	-3.3306690738754696e-16	920.0	0.001604617264528387	920.0	0.0021862663557861545	920.0	9.430602695112458e-17	920.0	0.0023887891626626135	920.0	6.071532165918825e-17	920.0	0.007911335947215353
925.0	-3.490488028323316e-17	925.0	0.8201065233251366	925.0	0.8201065233251366	925.0	0.8377196725203773	925.0	3.6871318311422197e-05	925.0	0.8377565438386887	925.0	7.59703677095993e-16	925.0	0.0026350777781279197	925.0	0.0001964774423204559	925.0	-3.5051934752916354e-16	925.0	-7.61174221792825e-17	925.0	0.0017101414623158571	925.0	0.0022397888182939534	925.0	1.633796228873654e-16	925.0	0.0025439547299760845	925.0	3.2959746043559335e-17	925.0	0.00828770896420608
930.0	-4.065654690419093e-16	930.0	0.8207368941641195	930.0	0.8207368941641191	930.0	0.8395027002781813	930.0	3.91429027358239e-05	930.0	0.8395418431809172	930.0	-1.657589937128013e-16	930.0	0.0026951835735697233	930.0	0.00021187887526649143	930.0	4.440892098500626e-16	930.0	-3.705906481957003e-16	930.0	0.0018397411772203389	930.0	0.0023111197089812833	930.0	1.8452086411687799e-16	930.0	0.0027694769921771303	930.0	3.122502256758253e-17	930.0	0.008938405786846926
935.0	7.985381051787922e-17	935.0	0.8214852679282136	935.0	0.8214852679282137	935.0	0.8413501914309911	935.0	4.113278148601401e-05	935.0	0.8413913242124771	935.0	-9.992007221626409e-16	935.0	0.0027404347910814004	935.0	0.00023158837709542988	935.0	2.020811522955615e-16	935.0	3.7299381264648657e-16	935.0	0.0019792214651720447	935.0	0.002372975576601497	935.0	-5.950384175715179e-16	935.0	0.0030003401822865042	935.0	-6.591949208711867e-17	935.0	0.009540363110541555
940.0	4.143932475079437e-17	940.0	0.8237047652707615	940.0	0.8237047652707615	940.0	0.8442828736877888	940.0	4.216396440018817e-05	940.0	0.8443250376521889	940.0	-6.454141523996967e-16	940.0	0.0027569341599736766	940.0	0.00025129518757327143	940.0	3.3306690738754696e-16	940.0	4.929525251863867e-16	940.0	0.0020878885743264965	940.0	0.0024090793204975705	940.0	3.3306690738754696e-16	940.0	0.00314177342228283	940.0	-1.214306433183765e-17	940.0	0.009931137752372733
945.0	-6.882785759285244e-16	945.0	0.8117168160703406	945.0	0.81171681607034	945.0	0.8335137175235681	945.0	4.451092193711348e-05	945.0	0.8335582284455052	945.0	4.219444486966322e-16	945.0	0.0027899607380000467	945.0	0.00027461695358220646	945.0	-0.0	945.0	-1.7745658592280695e-16	945.0	0.0022198266401201048	945.0	0.0024647631896091964	945.0	-1.3346556031130957e-16	945.0	0.00340340860694495	945.0	1.3877787807814457e-17	945.0	0.01064432532497129
950.0	8.71425519168846e-17	950.0	0.7885491797342219	950.0	0.788549179734222	950.0	0.8117455492164546	950.0	4.7412446775778624e-05	950.0	0.8117929616632303	950.0	-7.163925163689314e-17	950.0	0.002822063088061851	950.0	0.0003019036657195051	950.0	-1.5878180355377776e-16	950.0	4.047061590244401e-16	950.0	0.002360412236995265	950.0	0.0025146997140808075	950.0	8.71425519168846e-17	950.0	0.0036878734552416035	950.0	-2.0122792321330962e-16	950.0	0.01150941732213335
955.0	3.0737068604751536e-16	955.0	0.7556378891063169	955.0	0.7556378891063172	955.0	0.7802527822914307	955.0	5.039826054714254e-05	955.0	0.7803031805519778	955.0	8.028523385776412e-16	955.0	0.0028481111225588723	955.0	0.0003295937243251103	955.0	-5.962985978245242e-17	955.0	-4.440892098500626e-16	955.0	0.002483768016031682	955.0	0.002548204488672315	955.0	-0.0	955.0	0.004001499790635396	955.0	6.938893903907228e-17	955.0	0.012403716042889859
960.0	-3.0484570943141962e-16	960.0	0.7128884532787974	960.0	0.712888453278797	960.0	0.7388804423371788	960.0	5.347334817465017e-05	960.0	0.7389339156853534	960.0	5.551115123125783e-16	960.0	0.0028767891709367836	960.0	0.0003554535774593911	960.0	3.0422487964408834e-16	960.0	3.0546653921875086e-16	960.0	0.002589214556251991	960.0	0.002569211276713017	960.0	-6.661338147750939e-16	960.0	0.004299628104359544	960.0	1.6306400674181987e-16	960.0	0.013301692372660469
965.0	-1.1102230246251565e-16	965.0	0.6604298133215215	965.0	0.6604298133215214	965.0	0.687829665961147	965.0	5.664259099256763e-05	965.0	0.6878863085521396	965.0	-1.058390203515994e-15	965.0	0.002908475128938055	965.0	0.00037848678042769467	965.0	-2.2940126516922206e-16	965.0	2.2940126516922206e-16	965.0	0.0026673387403000925	965.0	0.002572376429796531	965.0	-0.0	965.0	0.00463335753496227	965.0	-6.591949208711867e-17	965.0	0.014239818025201937
970.0	-6.335729974742782e-17	970.0	0.5985706637544381	970.0	0.598570663754438	970.0	0.6273631023444294	970.0	5.990055469987273e-05	970.0	0.6274230028991292	970.0	-1.014893019194981e-15	970.0	0.002946738020389863	970.0	0.00039727768500832884	970.0	4.597815068824026e-16	970.0	5.551115123125783e-16	970.0	0.0027035838531621345	970.0	0.0025463092877771967	970.0	1.7437960220994347e-16	970.0	0.004981032545870873	970.0	-5.204170427930421e-17	970.0	0.015217497197782561
975.0	4.440892098500626e-16	975.0	0.5297860851573024	975.0	0.5297860851573029	975.0	0.5600077335700292	975.0	6.326962238523933e-05	975.0	0.5600710031924144	975.0	1.5787546552782482e-15	975.0	0.0030031031985233592	975.0	0.00040967430474884027	975.0	-4.873791506798059e-16	975.0	6.773236163277232e-17	975.0	0.0027070128826303945	975.0	0.0025062208825418026	975.0	-8.881784197001252e-16	975.0	0.0053544182456124086	975.0	-1.2836953722228372e-16	975.0	0.01624121889866948
980.0	5.501150720710851e-16	980.0	0.4570399218318516	980.0	0.45703992183185216	980.0	0.4887662330691916	980.0	6.677711551599851e-05	980.0	0.4888330101847076	980.0	-1.1102230246251565e-16	980.0	0.0030895225980482137	980.0	0.00041615976632214955	980.0	-3.367647399317649e-17	980.0	2.1704816468353822e-16	980.0	0.0026900986085362697	980.0	0.002475811701822473	980.0	2.220446049250313e-16	980.0	0.005735726159509774	980.0	-1.97758476261356e-16	980.0	0.017318992403100458
985.0	3.4281093807091286e-16	985.0	0.3811437781732617	985.0	0.38114377817326206	985.0	0.41453951985706694	985.0	7.04670475644095e-05	985.0	0.41460998690463136	985.0	-5.888709362389615e-16	985.0	0.0032081695625887398	985.0	0.0004170738403405384	985.0	-0.0	985.0	1.7854115031528217e-16	985.0	0.0026555945547816883	985.0	0.002453995280208312	985.0	-0.0	985.0	0.006197414966512554	985.0	-5.898059818321144e-17	985.0	0.018463493479373545
990.0	3.045981793752494e-16	990.0	0.30282752896811505	990.0	0.3028275289681153	990.0	0.3381200748434068	990.0	7.440494668044035e-05	990.0	0.3381944797900872	990.0	-8.597096916878276e-16	990.0	0.0033909249588193894	990.0	0.00041330212994750577	990.0	2.846872801229754e-17	990.0	-4.1562048183776507e-16	990.0	0.0026130708623366065	990.0	0.0024524454059686503	990.0	-1.1102230246251565e-16	990.0	0.006729238184019948	990.0	-1.0408340855860843e-16	990.0	0.019693564334200754
995.0	-8.808178097091879e-17	995.0	0.2250098962440205	995.0	0.22500989624402043	995.0	0.2623542426335188	995.0	7.845683749266228e-05	995.0	0.26243269947101144	995.0	-3.9820816686686887e-16	995.0	0.0035884934669339003	995.0	0.00040638360950847853	995.0	-2.2940521491596863e-17	995.0	-3.9820816686686887e-16	995.0	0.00257238149496667	995.0	0.002479321197882944	995.0	-1.7616356194183758e-16	995.0	0.00732235334889003	995.0	1.8388068845354155e-16	995.0	0.02097541327131726
1000.0	2.957697188063585e-16	1000.0	0.16574190900890576	1000.0	0.16574190900890606	1000.0	0.20475074601623516	1000.0	8.132042399873448e-05	1000.0	0.20483206644023388	1000.0	1.1102230246251565e-16	1000.0	0.003781324388716639	1000.0	0.0003938408955378363	1000.0	5.178143237313898e-16	1000.0	5.728908433221227e-16	1000.0	0.002508918703500846	1000.0	0.002503470763822683	1000.0	6.101880319033113e-16	1000.0	0.007862933710993529	1000.0	-2.0816681711721685e-16	1000.0	0.021958348544755892
1005.0	2.0668574744741349e-16	1005.0	0.1221035409934064	1005.0	0.1221035409934066	1005.0	0.162439843225681	1005.0	8.323985193652096e-05	1005.0	0.16252308307761754	1005.0	-1.2638115994013348e-16	1005.0	0.00398382169233066	1005.0	0.0003757117423914848	1005.0	-3.3306690738754696e-16	1005.0	-6.494573002966223e-17	1005.0	0.0024233581474586733	1005.0	0.0025299220467437118	1005.0	1.1102230246251565e-16	1005.0	0.008324038327850908	1005.0	-6.938893903907228e-18	1005.0	0.022699450275499543
1010.0	-1.9636555838060583e-16	1010.0	0.0902186544833492	1010.0	0.09021865448334901	1010.0	0.1317347646815603	1010.0	8.444653482086144e-05	1010.0	0.13181921121638118	1010.0	2.3488412819724406e-16	1010.0	0.004189828474270808	1010.0	0.0003569281431541971	1010.0	-9.818277919030292e-17	1010.0	5.294324657681528e-16	1010.0	0.00234571588063515	1010.0	0.0025783624314841816	1010.0	2.9454833757090876e-16	1010.0	0.008790393343299799	1010.0	-1.942890293094024e-16	1010.0	0.0232548819253666
1015.0	-4.004417722400011e-16	1015.0	0.0671100129700212	1015.0	0.0671100129700208	1015.0	0.10970122390058822	1015.0	8.51165584586737e-05	1015.0	0.1097863404590469	1015.0	-4.440892098500626e-16	1015.0	0.004426495564503261	1015.0	0.00033964434069202337	1015.0	-1.2193416186503105e-16	1015.0	3.0033132918000083e-16	1015.0	0.002283191789598701	1015.0	0.002650363717549918	1015.0	1.8930902671748518e-16	1015.0	0.009223630501932076	1015.0	-4.5102810375396984e-17	1015.0	0.023667885016291502
1020.0	-4.440892098500626e-16	1020.0	0.04985160355463503	1020.0	0.04985160355463458	1020.0	0.09334255446247161	1020.0	8.539117208387006e-05	1020.0	0.09342794563455548	1020.0	2.1261523169511803e-16	1020.0	0.004617844607501192	1020.0	0.00032596192101221977	1020.0	6.37845695085354e-16	1020.0	-3.3306690738754696e-16	1020.0	0.0022432717900885924	1020.0	0.00272935049098262	1020.0	4.3465983662014934e-16	1020.0	0.009600724510308516	1020.0	1.5959455978986625e-16	1020.0	0.023973797587942634
1025.0	-6.413488151007619e-16	1025.0	0.03715717394311985	1025.0	0.03715717394311921	1025.0	0.08147550285672137	1025.0	8.53920599915549e-05	1025.0	0.08156089491671292	1025.0	3.248052408294363e-16	1025.0	0.0048113956461197475	1025.0	0.00031428643974779844	1025.0	-2.1378293836692062e-16	1025.0	5.468498457544676e-16	1025.0	0.0022157737891885434	1025.0	0.0028292775349443985	1025.0	8.261666558110697e-18	1025.0	0.009943674635087815	1025.0	2.8796409701215e-16	1025.0	0.024203920868512935
1030.0	-1.1102230246251565e-16	1030.0	0.02784329631883465	1030.0	0.02784329631883454	1030.0	0.07294243316904196	1030.0	8.518574709954934e-05	1030.0	0.07302761891614151	1030.0	2.3672257664264463e-16	1030.0	0.005030019413957214	1030.0	0.00030532880729299634	1030.0	-3.0371096395232037e-16	1030.0	2.0736663320741801e-16	1030.0	0.002202674985865608	1030.0	0.0029533137898405245	1030.0	-2.9637197809351376e-16	1030.0	0.010232723828985303	1030.0	2.0469737016526324e-16	1030.0	0.024375076024265648
1035.0	-0.0	1035.0	0.02074984682183583	1035.0	0.02074984682183583	1035.0	0.06644671502590119	1035.0	8.477399540160696e-05	1035.0	0.06653148902130279	1035.0	-7.573133805707654e-16	1035.0	0.005191175528550718	1035.0	0.00030017510625314985	1035.0	-6.614245555614726e-18	1035.0	-3.2645266183193226e-16	1035.0	0.002205449874558791	1035.0	0.003066483875309312	1035.0	1.1763654801813038e-16	1035.0	0.010456338685577002	1035.0	7.28583859910259e-17	1035.0	0.02447724513381728
1040.0	1.0497870918945712e-16	1040.0	0.015372029341760319	1040.0	0.015372029341760424	1040.0	0.061490234757119254	1040.0	8.417746328390826e-05	1040.0	0.06157441222040316	1040.0	8.760912331540082e-16	1040.0	0.005323792551070312	1040.0	0.00029683206105386695	1040.0	6.043593273058532e-18	1040.0	-3.3306690738754696e-16	1040.0	0.0022154939403333726	1040.0	0.0031586632678248594	1040.0	-4.440892098500626e-16	1040.0	0.010612838508088803	1040.0	4.85722573273506e-17	1040.0	0.02451058508698742
1045.0	3.274814851605158e-16	1045.0	0.011377324095010202	1045.0	0.01137732409501053	1045.0	0.057876025279946015	1045.0	8.349947586332694e-05	1045.0	0.057959524755809344	1045.0	9.992007221626409e-16	1045.0	0.005465935162947263	1045.0	0.0002954282704122616	1045.0	-9.426603578142222e-17	1045.0	-9.985145800845336e-17	1045.0	0.002234638552478823	1045.0	0.003241563602269624	1045.0	-4.3291836539600033e-16	1045.0	0.010743728068720322	1045.0	-2.8449465006019636e-16	1045.0	0.024517407528106844
1050.0	-1.1102230246251565e-16	1050.0	0.00836036074792319	1050.0	0.008360360747923078	1050.0	0.05501528687441489	1050.0	8.275919891690293e-05	1050.0	0.0550980460733318	1050.0	-6.400375324607087e-16	1050.0	0.0055383307897071635	1050.0	0.0002966282578666608	1050.0	-0.0	1050.0	5.551115123125783e-16	1050.0	0.002262138254478895	1050.0	0.0033091426293828355	1050.0	1.058030459996386e-16	1050.0	0.010745907917773008	1050.0	-3.2612801348363973e-16	1050.0	0.024502778277283713
1055.0	1.2090665627906406e-16	1055.0	0.00608137509790871	1055.0	0.00608137509790883	1055.0	0.05277165594010987	1055.0	8.196133604336087e-05	1055.0	0.05285361727615323	1055.0	4.2926267912524e-16	1055.0	0.005606655257485426	1055.0	0.00029914946289019554	1055.0	4.1937832530869156e-16	1055.0	-1.1596447937078985e-16	1055.0	0.0022883855984488425	1055.0	0.0033446558951663236	1055.0	1.0805699631755112e-15	1055.0	0.01068380238862563	1055.0	3.0184188481996443e-16	1055.0	0.024467632239582364
1060.0	5.456401281838193e-16	1060.0	0.0043886473509855885	1060.0	0.004388647350986134	1060.0	0.05094416984891954	1060.0	8.112227808281298e-05	1060.0	0.05102529212700235	1060.0	-1.438554239948324e-15	1060.0	0.005610452109037729	1060.0	0.00030216619141697307	1060.0	9.471384128758924e-18	1060.0	4.2041074952816526e-16	1060.0	0.002311641279963654	1060.0	0.0033448546702717756	1060.0	-1.0628661039813619e-16	1060.0	0.010569941239541076	1060.0	-1.0061396160665481e-16	1060.0	0.024416467007703672
1065.0	-0.0	1065.0	0.0031364101291809577	1065.0	0.0031364101291809577	1065.0	0.04946530777380959	1065.0	8.02485843280303e-05	1065.0	0.04954555635813762	1065.0	4.440892098500626e-16	1065.0	0.005615240222751077	1065.0	0.00030515429707484603	1065.0	-5.367381727162254e-16	1065.0	-9.80827382566288e-16	1065.0	0.0023308290069033646	1065.0	0.003312782802557715	1065.0	1.1561563736160386e-16	1065.0	0.010413934225309694	1065.0	1.3183898417423734e-16	1065.0	0.024350957090032804
